Time,Temperature_obs,WindSpeed_obs,WindDirection_obs
4/1/2019 10:00,23.3,1.5,287.7
4/1/2019 11:00,23.9,1.1,148.8
4/1/2019 12:00,24.4,1.4,165.4
4/1/2019 13:00,25.6,2.8,216.5
4/1/2019 14:00,24.2,3.1,208.5
4/1/2019 15:00,23.7,1.7,137.9
4/1/2019 16:00,22.3,1.5,190.3
4/1/2019 17:00,22.7,0.8,132.7
4/1/2019 18:00,22.5,1,102.7
4/1/2019 19:00,21.9,0.9,97.4
4/1/2019 20:00,21.7,0.8,115.8
4/1/2019 21:00,21.7,0.8,97.9
4/1/2019 22:00,21.7,0.8,138.6
4/1/2019 23:00,21.6,0.3,112.2
4/2/2019 0:00,21.5,0.2,99.8
4/2/2019 1:00,21.4,0.3,138.9
4/2/2019 2:00,21.2,0.7,121.5
4/2/2019 3:00,21.2,0.6,111.1
4/2/2019 4:00,20.7,0.5,188
4/2/2019 5:00,20.6,0.5,188.6
4/2/2019 6:00,20.8,0.6,198.2
4/2/2019 7:00,21.2,0.6,172.5
4/2/2019 8:00,21.8,0.5,176.7
4/2/2019 9:00,23,0.8,135.1
4/2/2019 10:00,24.5,1.1,137.7
4/2/2019 11:00,26.1,1,186.7
4/2/2019 12:00,27.4,1.5,137.4
4/2/2019 13:00,28.1,1.2,142.7
4/2/2019 14:00,28.5,1.7,155.1
4/2/2019 15:00,26.8,1.8,195.3
4/2/2019 16:00,21.2,2,128
4/2/2019 17:00,20.3,0.9,146.2
4/2/2019 18:00,21.1,1.6,209.5
4/2/2019 19:00,21.5,0.7,218.2
4/2/2019 20:00,21.3,0.7,222.7
4/2/2019 21:00,21.2,0.4,178.6
4/2/2019 22:00,20.9,0.9,229.8
4/2/2019 23:00,20.5,1,233.2
4/3/2019 0:00,20.5,0.4,199.1
4/3/2019 1:00,20.6,0.8,228.9
4/3/2019 2:00,20.7,0.7,213.2
4/3/2019 3:00,20.9,0.6,139.4
4/3/2019 4:00,20.8,0.5,54
4/3/2019 5:00,20.2,0.7,177.9
4/3/2019 6:00,20.2,0.6,208.9
4/3/2019 7:00,21,0.7,64.7
4/3/2019 8:00,21.3,0.8,95.1
4/3/2019 9:00,22.1,0.7,178.8
4/3/2019 10:00,23.7,1,182.6
4/3/2019 11:00,26.1,0.7,117.3
4/3/2019 12:00,25.9,1.7,199.5
4/3/2019 13:00,24,1.9,275.4
4/3/2019 14:00,25.2,1.7,223.2
4/3/2019 15:00,25.9,1.1,224.1
4/3/2019 16:00,25.6,0.8,183.8
4/3/2019 17:00,24.2,1.3,239.3
4/3/2019 18:00,23.6,1.1,184.4
4/3/2019 19:00,23,0.8,215
4/3/2019 20:00,23.2,1,208.3
4/3/2019 21:00,23,0.8,231.9
4/3/2019 22:00,22.6,0.8,195
4/3/2019 23:00,22.1,0.6,129.3
4/4/2019 0:00,21.3,0.5,144.5
4/4/2019 1:00,21.4,0.6,223.4
4/4/2019 2:00,21.2,0.3,125.7
4/4/2019 3:00,21.1,0.4,115.6
4/4/2019 4:00,21.1,0.3,104.7
4/4/2019 5:00,20.9,0.2,128.5
4/4/2019 6:00,21,0.4,182.8
4/4/2019 7:00,21.1,0.4,105.6
4/4/2019 8:00,21.8,0.4,160.2
4/4/2019 9:00,23.2,1.1,113.3
4/4/2019 10:00,25.3,1.4,105.5
4/4/2019 11:00,25.5,2.2,209.4
4/4/2019 12:00,25.5,2.2,236.2
4/4/2019 13:00,26.8,1.3,204.8
4/4/2019 14:00,28.1,1.1,261.9
4/4/2019 15:00,27.8,2.3,277.7
4/4/2019 16:00,27,2.3,297.3
4/4/2019 17:00,26.3,2.6,307.8
4/4/2019 18:00,25.9,1.2,205.2
4/4/2019 19:00,25.1,1.2,216.9
4/4/2019 20:00,24.2,0.6,230.3
4/4/2019 21:00,23.6,1.1,244.2
4/4/2019 22:00,23.2,1,215.6
4/4/2019 23:00,22.4,0.7,157.9
4/5/2019 0:00,22.2,0.4,120
4/5/2019 1:00,21.9,0.6,59.7
4/5/2019 2:00,21.8,0.7,84
4/5/2019 3:00,21.6,0.3,140.3
4/5/2019 4:00,21.6,0.5,68.9
4/5/2019 5:00,21.6,0.3,70.9
4/5/2019 6:00,21.6,0.4,133.5
4/5/2019 7:00,22.1,0.4,162.5
4/5/2019 8:00,22.9,0.8,78
4/5/2019 9:00,24.1,1.1,96.7
4/5/2019 10:00,26.1,1.3,122.1
4/5/2019 11:00,28.3,1.3,148.8
4/5/2019 12:00,28.8,1.2,165.5
4/5/2019 13:00,28.7,2.1,285.6
4/5/2019 14:00,29.5,3.4,307.4
4/5/2019 15:00,28,4.2,318.3
4/5/2019 16:00,27.7,5.1,321.9
4/5/2019 17:00,26.3,5.7,301.9
4/5/2019 18:00,26,4.7,293.8
4/5/2019 19:00,24.8,1.9,219.8
4/5/2019 20:00,23.8,1.2,149.1
4/5/2019 21:00,23,1.3,121.3
4/5/2019 22:00,22.1,1.7,134.3
4/5/2019 23:00,21.3,0.8,132.1
4/6/2019 0:00,21.1,0.7,132
