Time,Temperature (°C)_wrf,Wind Speed (m/s)_wrf,Wind Direction (°)_wrf
1/13/2019 18:00,29.845306,5.1210394,225.01816
1/13/2019 19:00,29.544037,5.023815,228.57733
1/13/2019 20:00,28.886047,5.234307,230.72554
1/13/2019 21:00,28.156067,5.134586,232.43613
1/13/2019 22:00,26.996582,4.2725453,232.1609
1/13/2019 23:00,26.013702,3.6544502,231.15607
1/14/2019 0:00,25.709717,3.2690468,233.24548
1/14/2019 1:00,25.51941,3.4745584,232.09628
1/14/2019 2:00,25.385895,3.4046311,231.94008
1/14/2019 3:00,25.326813,3.589376,233.29727
1/14/2019 4:00,25.28241,3.2443597,232.11308
1/14/2019 5:00,25.319,2.9998496,235.54706
1/14/2019 6:00,25.389648,2.5429797,229.65923
1/14/2019 7:00,25.460571,3.521548,225.52725
1/14/2019 8:00,25.478943,3.5559297,223.31975
1/14/2019 9:00,25.204926,2.8981278,222.84987
1/14/2019 10:00,24.998962,2.8819335,223.09564
1/14/2019 11:00,24.897736,3.0603864,223.81313
1/14/2019 12:00,25.352356,2.4870462,223.43623
1/14/2019 13:00,27.205658,3.7111578,215.91205
1/14/2019 14:00,28.663116,3.876746,218.68611
1/14/2019 15:00,29.830994,3.8719609,220.72244
1/14/2019 16:00,30.471588,4.201395,222.76753
1/14/2019 17:00,30.507202,4.208568,225.60764
1/14/2019 18:00,30.145569,4.4209337,228.97163
1/14/2019 19:00,29.646729,4.683888,230.97308
1/14/2019 20:00,28.943024,5.0420346,231.42839
1/14/2019 21:00,28.129883,5.0270915,230.13628
1/14/2019 22:00,26.938324,4.4900618,234.25081
1/14/2019 23:00,25.98938,3.4603596,239.81418
1/15/2019 0:00,25.672272,3.1949234,241.25056
1/15/2019 1:00,25.561005,3.2887,237.70056
1/15/2019 2:00,25.452484,2.927619,235.53528
1/15/2019 3:00,25.444946,3.1262016,231.44722
1/15/2019 4:00,25.52118,2.9071774,231.40501
1/15/2019 5:00,25.575287,2.5674837,228.4614
1/15/2019 6:00,25.431183,2.166836,222.22102
1/15/2019 7:00,25.676392,3.4380448,221.36801
1/15/2019 8:00,25.62149,3.181203,215.4616
1/15/2019 9:00,25.27539,2.8691895,218.04698
1/15/2019 10:00,24.97992,2.0384004,224.4127
1/15/2019 11:00,24.831482,2.3398032,226.96721
1/15/2019 12:00,25.132446,2.3972259,226.15602
1/15/2019 13:00,26.752045,3.5126727,218.18756
1/15/2019 14:00,28.17868,4.242346,219.24997
1/15/2019 15:00,29.081543,4.8386197,215.90883
1/15/2019 16:00,29.519012,5.1708984,218.27165
1/15/2019 17:00,29.704285,5.2184367,222.81049
1/15/2019 18:00,29.631317,5.329872,225.52255
1/15/2019 19:00,29.431519,5.2546644,225.37639
1/15/2019 20:00,28.996185,5.1603456,227.91414
1/15/2019 21:00,28.244598,4.9980297,228.49654
1/15/2019 22:00,26.94629,4.577299,230.90211
1/15/2019 23:00,26.06726,3.857207,234.68645
1/16/2019 0:00,25.812103,3.285719,238.10962
1/16/2019 1:00,25.679657,3.2050676,238.60498
