Time,Temperature (°C)_wrf,Wind Speed (m/s)_wrf,Wind Direction (°)_wrf
1/8/2019 21:00,13.792969,4.6818466,138.0711
1/8/2019 22:00,12.541046,2.846033,97.60962
1/8/2019 23:00,12.51062,1.7514522,212.10077
1/9/2019 0:00,12.350372,1.2492297,15.463318
1/9/2019 1:00,12.138824,0.9270214,3.266327
1/9/2019 2:00,12.15094,0.6754723,230.23152
1/9/2019 3:00,12.042267,0.73277915,315.344
1/9/2019 4:00,11.682892,1.0802376,307.25842
1/9/2019 5:00,11.661682,0.20153089,57.871796
1/9/2019 6:00,11.584381,0.64371663,190.72508
1/9/2019 7:00,11.098724,0.26569667,251.45032
1/9/2019 8:00,11.033661,0.41667196,297.3739
1/9/2019 9:00,11.02594,0.45263407,139.28983
1/9/2019 10:00,11.22934,0.5212735,322.1068
1/9/2019 11:00,11.321228,1.2015191,248.38503
1/9/2019 12:00,11.653748,1.498227,261.23322
1/9/2019 13:00,12.12204,1.7223487,236.74313
1/9/2019 14:00,12.631958,1.504822,240.25955
1/9/2019 15:00,13.87912,1.8499956,266.0882
1/9/2019 16:00,14.261902,1.2005557,239.17839
1/9/2019 17:00,14.290558,1.1053777,227.0719
1/9/2019 18:00,15.538055,0.30264658,341.88025
1/9/2019 19:00,16.33142,2.477853,34.79895
1/9/2019 20:00,13.992096,3.1254935,48.21289
1/9/2019 21:00,13.910492,1.0031059,72.15674
1/9/2019 22:00,13.832886,1.9000854,106.0932
1/9/2019 23:00,13.301819,1.4794033,27.164337
1/10/2019 0:00,13.076935,2.3355472,297.03708
1/10/2019 1:00,12.667786,1.2685599,265.24792
1/10/2019 2:00,12.678619,0.3258158,56.22986
1/10/2019 3:00,12.515167,0.3292148,97.26578
1/10/2019 4:00,11.463928,0.56892,80.841644
1/10/2019 5:00,10.513794,1.5758471,4.3945923
1/10/2019 6:00,11.09848,0.5537697,320.56512
1/10/2019 7:00,10.808319,0.33675554,15.051636
1/10/2019 8:00,10.658417,0.7740529,217.56905
1/10/2019 9:00,10.534515,0.92169636,269.90887
1/10/2019 10:00,9.744476,0.86603916,262.1598
1/10/2019 11:00,9.351288,1.142894,253.7605
1/10/2019 12:00,9.661499,1.371315,252.93973
1/10/2019 13:00,11.1188965,0.20351438,239.36166
1/10/2019 14:00,13.2569275,0.3882484,51.56778
1/10/2019 15:00,14.154602,0.7728892,298.6953
1/10/2019 16:00,15.782867,1.4841139,287.8818
1/10/2019 17:00,17.519775,1.2294513,260.74445
1/10/2019 18:00,18.648712,1.696629,271.9476
1/10/2019 19:00,19.366486,1.5157957,301.61896
1/10/2019 20:00,18.514618,4.2605934,341.396
1/10/2019 21:00,16.90158,2.192993,285.8494
1/10/2019 22:00,15.3385315,3.9815671,339.49533
1/10/2019 23:00,14.428925,2.0195274,37.690918
1/11/2019 0:00,13.764557,3.1244555,120.47476
1/11/2019 1:00,12.972321,2.9162076,144.13208
1/11/2019 2:00,13.046539,1.3179255,90.608734
1/11/2019 3:00,13.045685,0.40337804,128.72943
1/11/2019 4:00,12.255981,1.1820402,262.61987
1/11/2019 5:00,10.867218,1.8154317,257.67072
1/11/2019 6:00,10.094391,2.1546595,267.1352
1/11/2019 7:00,10.089478,2.4829173,263.08084
1/11/2019 8:00,9.55069,2.4337485,255.96655
1/11/2019 9:00,9.1163025,2.6511118,269.6546
1/11/2019 10:00,8.7543335,2.7150862,256.71606
1/11/2019 11:00,8.25592,2.3722486,263.3781
1/11/2019 12:00,9.737579,1.9552964,264.1185
1/11/2019 13:00,12.014038,1.150134,251.63307
1/11/2019 14:00,13.686523,1.0292324,248.67973
1/11/2019 15:00,15.330139,1.0954099,215.16399
1/11/2019 16:00,16.60492,1.2660248,230.24664
1/11/2019 17:00,17.112701,1.5160408,213.89839
1/11/2019 18:00,17.278473,2.0904615,188.80637
1/11/2019 19:00,17.675201,2.6496623,156.4433
1/11/2019 20:00,18.381836,1.711102,119.258545
1/11/2019 21:00,16.911926,3.0589612,41.93857
1/11/2019 22:00,15.362091,3.2284667,14.103668
1/11/2019 23:00,14.020386,2.6947467,40.346344
1/12/2019 0:00,13.720154,2.0065808,71.87903
1/12/2019 1:00,13.657745,1.5594045,142.57959
1/12/2019 2:00,12.954559,1.0010102,135.4708
