Time,Temperature (°C)_wrf,Wind Speed (m/s)_wrf,Wind Direction (°)_wrf
4/3/2019 5:00,26.14093,3.7197251,219.20705
4/3/2019 6:00,25.803772,4.6895657,231.40176
4/3/2019 7:00,25.474182,4.1624236,234.97302
4/3/2019 8:00,25.213226,4.3684664,248.92673
4/3/2019 9:00,25.223236,4.034712,243.7405
4/3/2019 10:00,24.855133,2.6645207,233.75961
4/3/2019 11:00,24.868073,2.4362903,227.5699
4/3/2019 12:00,26.291077,4.2144933,238.16888
4/3/2019 13:00,27.04898,5.8676887,232.943
4/3/2019 14:00,28.173187,5.870466,234.26447
4/3/2019 15:00,29.546082,5.683857,245.3912
4/3/2019 16:00,31.448883,5.696719,238.94899
4/3/2019 17:00,31.573456,6.413523,237.94987
4/3/2019 18:00,30.737366,6.9748983,240.20135
4/3/2019 19:00,29.936646,8.047188,237.29796
4/3/2019 20:00,30.269012,7.8182697,237.49948
4/3/2019 21:00,29.327606,7.810739,234.22491
4/3/2019 22:00,27.966522,7.1015844,232.931
4/3/2019 23:00,26.815613,7.2198067,237.26721
4/4/2019 0:00,26.479767,7.520472,234.16946
4/4/2019 1:00,26.223389,6.526213,240.25151
4/4/2019 2:00,26.09793,5.968069,239.07135
4/4/2019 3:00,26.091583,5.3053923,239.37689
4/4/2019 4:00,26.103943,4.6968107,239.67456
4/4/2019 5:00,26.137665,4.678773,240.65952
4/4/2019 6:00,25.771667,4.413351,243.87126
4/4/2019 7:00,25.62558,4.733265,239.35101
4/4/2019 8:00,25.538391,4.617336,235.53876
4/4/2019 9:00,25.39273,3.5758872,241.24683
4/4/2019 10:00,25.457184,3.6030087,238.04282
4/4/2019 11:00,25.206635,2.530919,219.28041
4/4/2019 12:00,25.562347,1.5973268,236.9913
4/4/2019 13:00,28.194885,4.406618,232.61465
4/4/2019 14:00,30.330902,3.823,234.02596
4/4/2019 15:00,30.904327,4.943494,241.57285
4/4/2019 16:00,31.391815,5.5572495,242.23462
4/4/2019 17:00,31.332977,6.2280054,240.50931
4/4/2019 18:00,31.374023,7.150118,241.68495
4/4/2019 19:00,30.49768,7.7525177,239.54199
4/4/2019 20:00,30.083008,7.96021,239.281
4/4/2019 21:00,29.031464,7.67033,239.12958
4/4/2019 22:00,27.78836,7.102849,241.44672
4/4/2019 23:00,26.69522,6.1960416,241.29926
4/5/2019 0:00,26.371002,5.559764,246.35168
4/5/2019 1:00,26.172638,4.9660983,249.19106
4/5/2019 2:00,25.974976,4.5316052,245.09952
4/5/2019 3:00,25.81958,4.0423203,242.8018
4/5/2019 4:00,25.78592,3.244769,242.8674
4/5/2019 5:00,25.87619,3.2004268,241.7763
4/5/2019 6:00,26.49939,2.2884526,232.68816
4/5/2019 7:00,25.266144,2.3851445,213.03947
4/5/2019 8:00,24.576385,2.4597006,222.98334
4/5/2019 9:00,24.157928,2.1216989,198.0133
4/5/2019 10:00,23.93753,1.6179916,204.91345
4/5/2019 11:00,23.668457,1.3984946,179.37378
4/5/2019 12:00,25.131134,1.3281072,208.77466
4/5/2019 13:00,27.991241,2.1994622,233.26172
4/5/2019 14:00,30.269592,1.4067211,284.50024
4/5/2019 15:00,31.694458,4.1983843,252.82916
4/5/2019 16:00,32.00058,5.852698,237.22986
4/5/2019 17:00,32.50299,6.3762274,244.27661
4/5/2019 18:00,32.19046,6.844137,241.13446
4/5/2019 19:00,31.140228,7.0563436,239.76962
4/5/2019 20:00,30.043182,7.4646425,239.98737
4/5/2019 21:00,28.936432,6.344043,240.9075
4/5/2019 22:00,27.77832,7.1140156,239.3151
4/5/2019 23:00,26.687042,6.91514,241.90805
4/6/2019 0:00,26.461823,6.8897924,244.06894
