Time,Temperature_obs,WindSpeed_obs,WindDirection_obs
1/12/2019 14:00,27.19,4.68,53.19
1/12/2019 15:00,26.92,4.92,47.04
1/12/2019 16:00,26.23,4.84,49.19
1/12/2019 17:00,25.28,4.67,50.25
1/12/2019 18:00,24.92,4.35,47.18
1/12/2019 19:00,24.76,3.96,43.41
1/12/2019 20:00,24.69,4.38,46.59
1/12/2019 21:00,24.77,5.34,50.12
1/12/2019 22:00,24.73,5.54,55.41
1/12/2019 23:00,24.51,6.02,56.37
1/13/2019 0:00,24.39,5.1,55.97
1/13/2019 1:00,24.4,4.72,60.68
1/13/2019 2:00,24.35,3.98,63.43
1/13/2019 3:00,24.4,3.67,66.61
1/13/2019 4:00,24.4,3.55,62.12
1/13/2019 5:00,24.41,3,59.15
1/13/2019 6:00,24.33,2.68,59.27
1/13/2019 7:00,24.91,3.39,62.01
1/13/2019 8:00,25.64,4.22,66.71
1/13/2019 9:00,26.26,4.33,70.36
1/13/2019 10:00,27.3,4.18,60.37
1/13/2019 11:00,27.6,4.52,53.37
1/13/2019 12:00,27.2,4.96,53.33
1/13/2019 13:00,27.13,5.09,51.59
1/13/2019 14:00,27.04,4.97,46.84
1/13/2019 15:00,26.78,4.68,46.85
1/13/2019 16:00,26.1,4.99,55.59
1/13/2019 17:00,25.34,4.42,54.71
1/13/2019 18:00,24.92,4.15,47.54
1/13/2019 19:00,25.05,4.41,45.89
1/13/2019 20:00,24.89,5.81,57.75
1/13/2019 21:00,24.75,5.06,52.83
1/13/2019 22:00,24.6,4.78,49.16
1/13/2019 23:00,24.59,5.27,57.49
1/14/2019 0:00,24.5,4.64,54.69
1/14/2019 1:00,24.36,4.88,60.35
1/14/2019 2:00,24.36,4.64,61.41
1/14/2019 3:00,24.39,3.21,64.92
1/14/2019 4:00,24.58,2.85,57.91
1/14/2019 5:00,24.16,4.29,59.97
1/14/2019 6:00,23.85,4.29,65.38
1/14/2019 7:00,24.3,4.28,75.94
1/14/2019 8:00,25.11,4.63,69.33
1/14/2019 9:00,25.74,5.57,56.6
1/14/2019 10:00,27.01,4.62,58.83
1/14/2019 11:00,26.53,4.48,66.61
1/14/2019 12:00,26.97,5.4,65.32
1/14/2019 13:00,26.85,5.46,59.47
1/14/2019 14:00,26.76,5.41,52.47
1/14/2019 15:00,26.41,5.61,54.22
1/14/2019 16:00,25.99,5.6,52.22
1/14/2019 17:00,25.15,5.29,48.34
1/14/2019 18:00,24.67,4.85,46.5
1/14/2019 19:00,24.59,5.35,47.69
1/14/2019 20:00,24.62,5.11,49.85
1/14/2019 21:00,24.59,4.45,52.25
1/14/2019 22:00,24.47,4.55,53.89
1/14/2019 23:00,24.59,4.55,65.04
1/15/2019 0:00,25.1,4.87,68.24
1/15/2019 1:00,24.96,4.3,64.06
1/15/2019 2:00,24.48,3.27,65.19
1/15/2019 3:00,24.06,3.37,67.18
1/15/2019 4:00,23.86,3.46,71.05
1/15/2019 5:00,23.77,2.95,69.8
1/15/2019 6:00,23.56,3.78,68.97
1/15/2019 7:00,23.98,4.97,64.38
1/15/2019 8:00,24.6,5.27,64.93
1/15/2019 9:00,25.26,5.85,58.7
1/15/2019 10:00,25.99,5.92,58.25
1/15/2019 11:00,26.12,6.48,56.06
1/15/2019 12:00,26.4,6.05,57.65
1/15/2019 13:00,26.54,5.67,57.35
1/15/2019 14:00,26.43,5.64,59.6
1/15/2019 15:00,26.41,5.3,52.88
1/15/2019 16:00,25.82,5.39,50.39
1/15/2019 17:00,25.06,5.06,50.36
1/15/2019 18:00,24.52,4.36,48.38
1/15/2019 19:00,24.35,4.62,45.97
1/15/2019 20:00,24.32,4.96,45.36
1/15/2019 21:00,24.23,4.24,46.76
1/15/2019 22:00,24.13,4.18,48.39
1/15/2019 23:00,24.12,5.26,56.54
1/16/2019 0:00,24.21,5.48,53.47
1/16/2019 1:00,24.25,5.95,57.04
1/16/2019 2:00,24.16,6.3,57.74
1/16/2019 3:00,24.04,5.97,61.78
1/16/2019 4:00,23.88,6.14,59.2
1/16/2019 5:00,23.71,5.32,59.62
1/16/2019 6:00,23.72,5.19,64
1/16/2019 7:00,24.29,4.59,68.84
1/16/2019 8:00,24.92,5.33,61.63
1/16/2019 9:00,25.5,5.63,60.72
1/16/2019 10:00,25.8,6.28,58.65
1/16/2019 11:00,26.3,5.99,56.23
1/16/2019 12:00,26.34,6.08,58.12
1/16/2019 13:00,26.55,5.44,53.57
1/16/2019 14:00,26.28,5.3,48.82
1/16/2019 15:00,25.93,5.25,48.14
1/16/2019 16:00,25.49,5.22,47.31
1/16/2019 17:00,24.64,4.95,49.23
1/16/2019 18:00,24.22,4.9,45.54
1/16/2019 19:00,24.12,5.01,43.53
1/16/2019 20:00,24.13,4.84,44.41
1/16/2019 21:00,24.05,5.09,43.24
1/16/2019 22:00,24.06,4.36,41.76
1/16/2019 23:00,23.97,4.7,44.71
1/17/2019 0:00,23.9,4.94,49.6
1/17/2019 1:00,23.75,4.6,50.98
1/17/2019 2:00,23.7,4.54,49.29
1/17/2019 3:00,23.73,5.2,52.11
1/17/2019 4:00,23.75,5.41,53.16
1/17/2019 5:00,23.71,5.35,59.81
1/17/2019 6:00,23.7,4.91,63.76
1/17/2019 7:00,24.51,4.77,62.19
1/17/2019 8:00,25.47,4.25,63.2
1/17/2019 9:00,26.2,4.87,69.51
1/17/2019 10:00,26.41,5.51,67.86
1/17/2019 11:00,25.92,5.74,60.23
1/17/2019 12:00,26.43,6.51,59.1
1/17/2019 13:00,26.62,5.35,59.52
1/17/2019 14:00,26.55,5.34,53.78
1/17/2019 15:00,26.17,5.37,48
1/17/2019 16:00,25.44,4.97,47.2
1/17/2019 17:00,24.64,4.69,44.89
1/17/2019 18:00,24.25,4.62,43.37
1/17/2019 19:00,24.18,3.99,39.96
1/17/2019 20:00,24.23,4.36,46.5
1/17/2019 21:00,24.23,4.28,49.42
1/17/2019 22:00,24.26,3.91,52.54
1/17/2019 23:00,24.1,4.25,56.65
1/18/2019 0:00,23.97,4,53.89
1/18/2019 1:00,24.46,3.88,59.35
1/18/2019 2:00,24.64,3.65,60.41
1/18/2019 3:00,24.28,4.34,57.97
1/18/2019 4:00,24.19,4.34,57.84
1/18/2019 5:00,23.84,4.6,66.62
1/18/2019 6:00,23.77,4.3,61.52
1/18/2019 7:00,24.16,4.81,61.15
1/18/2019 8:00,24.74,5.41,63.96
1/18/2019 9:00,25.42,5.53,65.74
1/18/2019 10:00,26.25,5.57,61.68
1/18/2019 11:00,26.48,5.65,55.07
1/18/2019 12:00,27.01,4.93,52.73
1/18/2019 13:00,26.63,5.27,56.98
1/18/2019 14:00,26.52,5.12,53.54
1/18/2019 15:00,26.4,4.63,57
1/18/2019 16:00,25.69,4.56,49.88
1/18/2019 17:00,24.8,3.87,37.85
1/18/2019 18:00,24.3,3.58,34.94
1/18/2019 19:00,24.14,3.96,39.6
1/18/2019 20:00,24.11,4.57,43.24
1/18/2019 21:00,24.03,4.65,45.25
1/18/2019 22:00,24.01,5.08,50.42
1/18/2019 23:00,23.88,5.18,53.5
1/19/2019 0:00,23.83,5.15,57.82
1/19/2019 1:00,23.69,4.95,61.14
1/19/2019 2:00,23.8,3.51,65.41
1/19/2019 3:00,23.77,3.8,60.72
1/19/2019 4:00,23.77,3.47,62.33
1/19/2019 5:00,23.81,2.55,69.97
1/19/2019 6:00,23.87,1.5,68.28
1/19/2019 7:00,24.41,1.87,84.11
1/19/2019 8:00,25.7,2.6,67.58
1/19/2019 9:00,27.02,2.56,80.51
1/19/2019 10:00,27.92,3.26,49.82
1/19/2019 11:00,27.4,4.59,59.08
1/19/2019 12:00,27.07,5.04,54.16
1/19/2019 13:00,27.07,4.59,48.51
1/19/2019 14:00,26.7,4.64,47.44
1/19/2019 15:00,26.58,4.56,39.78
1/19/2019 16:00,25.49,4.39,47.75
1/19/2019 17:00,24.53,4.07,42.9
1/19/2019 18:00,24.15,3.93,42.29
1/19/2019 19:00,24.15,4.9,49.48
1/19/2019 20:00,24.2,4.78,53.09
1/19/2019 21:00,24.15,4.8,59.5
1/19/2019 22:00,24.01,4.3,61.14
1/19/2019 23:00,23.84,3.28,62.75
1/20/2019 0:00,24.14,2.63,70.25
1/20/2019 1:00,24.37,1.17,72.39
1/20/2019 2:00,24.29,0.91,77.77
1/20/2019 3:00,24.24,1.85,86
1/20/2019 4:00,23.19,1.59,83.47
1/20/2019 5:00,23.03,1.36,79.54
1/20/2019 6:00,23.15,1.39,70.22
1/20/2019 7:00,24.03,1.84,71.41
1/20/2019 8:00,25.34,2.56,60.29
1/20/2019 9:00,26.37,2.83,51.72
1/20/2019 10:00,26.52,4.06,50.56
1/20/2019 11:00,26.73,4.69,53.51
1/20/2019 12:00,26.49,4.72,48.79
1/20/2019 13:00,26.59,4.58,46.61
1/20/2019 14:00,26.72,4.89,47.78
1/20/2019 15:00,26.28,4.72,51.71
1/20/2019 16:00,26.11,3.94,37.46
1/20/2019 17:00,25.18,3.86,34.93
1/20/2019 18:00,24.33,4.02,33.02
1/20/2019 19:00,23.96,4.58,37.34
1/20/2019 20:00,23.91,4.65,42.52
1/20/2019 21:00,23.87,4.77,44.34
1/20/2019 22:00,23.75,5.34,44.67
1/20/2019 23:00,23.61,5.16,39.35
1/21/2019 0:00,23.54,4.54,54.56
1/21/2019 1:00,23.71,5.59,56.82
1/21/2019 2:00,23.71,5.39,58.69
1/21/2019 3:00,23.66,4.85,53.14
1/21/2019 4:00,23.72,4.81,62.39
1/21/2019 5:00,23.68,5.36,55.29
1/21/2019 6:00,23.52,5.15,46.99
1/21/2019 7:00,24,5.87,46.75
1/21/2019 8:00,24.69,5.88,54.16
1/21/2019 9:00,25.44,5.8,56.54
1/21/2019 10:00,25.97,5.86,60.14
1/21/2019 11:00,26.3,5.72,62.25
1/21/2019 12:00,26.33,5.99,59.28
1/21/2019 13:00,26.78,4.93,55.56
1/21/2019 14:00,26.56,5,47.39
1/21/2019 15:00,26.05,5.58,51.17
1/21/2019 16:00,25.29,5.71,55.28
1/21/2019 17:00,24.4,5.71,51.64
1/21/2019 18:00,23.88,5.73,46.79
1/21/2019 19:00,23.78,4.59,40.36
1/21/2019 20:00,23.85,5.73,48.43
1/21/2019 21:00,23.85,6.11,49.86
1/21/2019 22:00,23.76,5.62,47.97
1/21/2019 23:00,23.76,5.77,52.77
1/22/2019 0:00,23.69,5.57,54.97
1/22/2019 1:00,23.61,5.69,55.56
1/22/2019 2:00,23.61,5.25,61.43
1/22/2019 3:00,23.57,5.45,60.81
1/22/2019 4:00,23.57,5.22,56.37
1/22/2019 5:00,23.58,3.73,59.2
1/22/2019 6:00,23.9,3.63,57.11
1/22/2019 7:00,24.27,5.04,61.66
1/22/2019 8:00,24.86,6.11,63.48
1/22/2019 9:00,25.59,5.56,60.34
1/22/2019 10:00,25.95,6.38,56.84
1/22/2019 11:00,26.39,5.87,58.36
1/22/2019 12:00,26.55,6.22,55.64
1/22/2019 13:00,26.72,5.66,47.52
1/22/2019 14:00,26.61,5.93,55.82
1/22/2019 15:00,26.29,6.11,54.73
1/22/2019 16:00,25.53,6.45,49.49
1/22/2019 17:00,24.81,6.53,49.09
1/22/2019 18:00,24.39,6.27,49.94
1/22/2019 19:00,24.33,6.11,49.18
1/22/2019 20:00,24.15,6.93,57.61
1/22/2019 21:00,23.99,7.01,60.89
1/22/2019 22:00,23.9,7.32,58.14
1/22/2019 23:00,23.98,6.76,58.21
1/23/2019 0:00,24.04,6.06,55.07
1/23/2019 1:00,24.02,4.97,61.44
1/23/2019 2:00,24.01,4.36,60.1
1/23/2019 3:00,24.08,4.22,68.05
1/23/2019 4:00,24.08,4.13,65.06
1/23/2019 5:00,24.29,3.87,70.69
1/23/2019 6:00,24.76,4.04,65.57
1/23/2019 7:00,25.41,5.23,67.39
1/23/2019 8:00,25.95,6.2,66.91
1/23/2019 9:00,26.59,6.39,61.5
1/23/2019 10:00,27.09,6.68,57.48
1/23/2019 11:00,27.4,6.01,60.71
1/23/2019 12:00,28.02,5.86,63.13
1/23/2019 13:00,27.81,5.69,59.35
1/23/2019 14:00,27.32,5.79,58.92
1/23/2019 15:00,26.77,4.85,57
1/23/2019 16:00,25.45,4.98,54.57
1/23/2019 17:00,24.61,4.72,53.42
1/23/2019 18:00,24.44,4.69,55.55
1/23/2019 19:00,24.5,4.67,59.11
1/23/2019 20:00,24.76,4.76,58.86
1/23/2019 21:00,24.87,5.35,64.2
1/23/2019 22:00,24.7,3.89,71.84
1/23/2019 23:00,24.44,2.36,89.28
1/24/2019 0:00,24.13,2.58,72.42
1/24/2019 1:00,23.8,2.67,70.89
1/24/2019 2:00,23.63,2.47,71.06
1/24/2019 3:00,23.4,2.85,65.23
1/24/2019 4:00,23.26,3.01,70.39
1/24/2019 5:00,23.2,3.73,68.43
1/24/2019 6:00,23.71,4.07,67.37
1/24/2019 7:00,24.57,4.68,64.61
1/24/2019 8:00,25.82,3.66,60.39
1/24/2019 9:00,26.97,3.54,53.79
1/24/2019 10:00,27.93,3.58,48.1
1/24/2019 11:00,27.81,4.07,53.42
1/24/2019 12:00,27.85,4.11,45.65
1/24/2019 13:00,27.37,4.23,50.25
1/24/2019 14:00,27.03,3.99,57.74
1/24/2019 15:00,26.75,2.97,55.2
1/24/2019 16:00,25.61,2.83,45.11
1/24/2019 17:00,24.58,2.72,38.66
1/24/2019 18:00,24.16,2.58,31.74
1/24/2019 19:00,23.93,2.47,29.49
1/24/2019 20:00,23.85,2.64,39.33
1/24/2019 21:00,23.92,2.76,46.54
1/24/2019 22:00,24.03,2.88,49.78
1/24/2019 23:00,24.16,2.8,54.85
1/25/2019 0:00,23.95,2.05,60.98
1/25/2019 1:00,24.17,1.98,69.15
1/25/2019 2:00,24,1.94,82.67
1/25/2019 3:00,23.79,1.65,68.88
1/25/2019 4:00,23.42,1.78,116.32
1/25/2019 5:00,22.88,1.8,130.95
1/25/2019 6:00,23.26,2.22,117.92
1/25/2019 7:00,24.75,2.07,85.38
1/25/2019 8:00,26.19,2.7,75.06
1/25/2019 9:00,26.92,3.13,64.39
1/25/2019 10:00,27.78,2.98,53.54
1/25/2019 11:00,28.18,3.3,44.31
1/25/2019 12:00,27.97,4.1,51.76
1/25/2019 13:00,27.07,4.48,55.37
1/25/2019 14:00,26.57,4.6,49.38
1/25/2019 15:00,26.06,4.35,46.53
1/25/2019 16:00,25.07,3.61,45.97
1/25/2019 17:00,24.35,3.86,45.87
1/25/2019 18:00,24.19,3.86,45.77
1/25/2019 19:00,24.06,4.62,45.88
1/25/2019 20:00,23.96,3.79,43.49
1/25/2019 21:00,23.94,2.84,47.5
1/25/2019 22:00,23.96,2.76,46.15
1/25/2019 23:00,23.94,2.78,46.1
1/26/2019 0:00,23.94,2.77,45.2
